FIELD1,FIELD2,FIELD3
HRM,12158,1
HRM,12159,2
HRM,12160,6
HRM,12161,7
HRM,12162,8
HRM,12163,8
HRM,12164,9
HRM,12165,8
HRM,12166,5
HRM,12167,6
HRM,12168,7
HRM,12169,8
HRM,12170,9
HRM,12171,4
HRM,12172,5
HRM,12173,6
HRM,12174,7
HRM,12175,3
HRM,12176,3
HRM,12177,4
HRM,12178,4
HRM,12179,8
HRM,12180,9
HRM,12181,10
HRM,12182,10
HRM,12183,2
HRM,12184,1
HRM,12185,2
HRM,12186,1
HRM,12187,2
HRM,12188,4
HRM,12189,5
HRM,12190,6
HRM,12191,4
HRM,12192,5
HRM,12193,4
HRM,12194,5
HRM,12195,6
HRM,12196,3
HRM,12197,4
HRM,12198,6
HRM,12199,6
HRM,12200,5
HRM,12201,4
HRM,12202,3
HRM,12203,5
HRM,12204,5
HRM,12205,3
HRM,12206,6
HRM,12207,2
HRM,12208,1
HRM,12209,4
HRM,12210,1
HRM,12211,2
HRM,12212,3
HRM,12213,4
HRM,12214,6
HRM,12215,2
HRM,12216,3
HRM,12217,7
HRM,12218,4
HRM,12219,10
HRM,12220,3
HRM,12221,5
HRM,12222,10
HRM,12223,1
HRM,12224,2
HRM,12225,3
HRM,12226,1
HRM,12227,2
HRM,12228,5
HRM,12229,6
HRM,12230,7
HRM,12231,1
HRM,12232,10
HRM,12233,7
HRM,12234,8
HRM,12235,9
HRM,12236,10
HRM,12237,9
HRM,12238,3
HRM,12239,10
HRM,12240,8
HRM,12241,10
HRM,12242,4
HRM,12243,4
HRM,12244,6
HRM,12245,7
HRM,12246,8
HRM,12247,9
HRM,12248,5
HRM,12249,5
HRM,12250,1
HRM,12251,2
HRM,12252,1
HRM,12253,7
HRM,12254,9
HRM,12255,10
HRM,12256,2
HRM,12257,7
HRM,12258,2
HRM,12259,3
HRM,12260,5
HRM,12261,10
HRM,12262,9
HTDM,12263,4
HTDM,12264,4
HTDM,12265,5
HTDM,12266,5
HTDM,12267,1
HTDM,12268,1
HTDM,12269,9
HTDM,12270,9
HTDM,12271,10
HTDM,12272,10
HTDM,12273,1
HTDM,12274,1
HTDM,12275,4
HTDM,12276,4
HTDM,12277,6
HTDM,12278,6
HTDM,12279,8
HTDM,12280,8
HTDM,12281,7
HTDM,12282,7
HTDM,12283,8
HTDM,12284,8
HTDM,12285,9
HTDM,12286,9
HTDM,12287,10
HTDM,12288,10
HTDM,12289,6
HTDM,12290,6
HTDM,12291,10
HTDM,12292,10
HTDM,12293,8
HTDM,12294,8
HTDM,12295,2
HTDM,12296,2
HTDM,12297,9
HTDM,12298,9
HTDM,12299,1
HTDM,12300,1
HTDM,12301,2
HTDM,12302,2
HTDM,12303,3
HTDM,12304,3
HTDM,12305,8
HTDM,12306,8
HTDM,12307,8
HTDM,12308,8
HTDM,12309,10
HTDM,12310,10
HTDM,12311,1
HTDM,12312,1
HTDM,12313,7
HTDM,12314,7
HTDM,12315,8
HTDM,12316,8
HTDM,12317,7
HTDM,12318,7
HTDM,12319,10
HTDM,12320,10
HTDM,12321,2
HTDM,12322,2
HTDM,12323,6
HTDM,12324,6
HTDM,12325,6
HTDM,12326,6
HTDM,12327,10
HTDM,12328,10
HTDM,12329,10
HTDM,12330,10
HTDM,12331,6
HTDM,12332,6
HTDM,12333,7
HTDM,12334,7
HTDM,12335,10
HTDM,12336,10
HTDM,12337,5
HTDM,12338,5
HTDM,12339,2
HTDM,12340,2
HTDM,12341,3
HTDM,12342,3
HTDM,12343,6
HTDM,12344,6
HTDM,12345,9
HTDM,12346,9
HTDM,12347,5
HTDM,12348,5
HTDM,12349,6
HTDM,12350,6
HTDM,12351,4
HTDM,12352,4
HTDM,12353,5
HTDM,12354,5
HTDM,12355,5
HTDM,12356,5
HTDM,12357,6
HTDM,12358,6
HTDM,12359,4
HTDM,12360,4
HTDM,12361,5
HTDM,12362,5
HTDM,12363,9
HTDM,12364,9
HTDM,12365,8
HTDM,12366,8
HTDM,12367,3
HTDM,12368,3
HTDM,12369,5
HTDM,12370,5
HTDM,12371,8
HTDM,12372,8
HTDM,12373,3
HTDM,12374,3
HTDM,12375,4
HTDM,12376,4
HTDM,12377,5
HTDM,12378,5
HTDM,12379,7
HTDM,12380,7
HTDM,12381,7
HTDM,12382,7
HTDM,12383,8
HTDM,12384,8
HTDM,12385,9
HTDM,12386,9
HTDM,12387,10
HTDM,12388,10
HTDM,12389,7
HTDM,12390,7
HTDM,12391,1
HTDM,12392,1
HTDM,12393,1
HTDM,12394,1
HTDM,12395,4
HTDM,12396,4
HTDM,12397,4
HTDM,12398,4
HTDM,12399,2
HTDM,12400,2
HTDM,12401,3
HTDM,12402,3
HTDM,12403,4
HTDM,12404,4
HTDM,12405,2
HTDM,12406,2
HTDM,12407,8
HTDM,12408,8
HTDM,12409,9
HTDM,12410,9
HTDM,12411,2
HTDM,12412,2
HTDM,12413,4
HTDM,12414,4
HTDM,12415,4
HTDM,12416,4
HTDM,12417,8
HTDM,12418,8
HTDM,12419,3
HTDM,12420,3
HTDM,12421,9
HTDM,12422,9
HTDM,12423,9
HTDM,12424,9
HTDM,12425,4
HTDM,12426,4
HTDM,12427,5
HTDM,12428,5
HTDM,12429,5
HTDM,12430,5
HTDM,12431,3
HTDM,12432,3
HTDM,12433,6
HTDM,12434,6
HTDM,12435,3
HTDM,12436,3
HTDM,12437,8
HTDM,12438,8
HTDM,12439,1
HTDM,12440,1
HTDM,12441,6
HTDM,12442,6
HTDM,12443,9
HTDM,12444,9
HTDM,12445,3
HTDM,12446,3
HTDM,12447,7
HTDM,12448,7
HTDM,12449,9
HTDM,12450,9
HTDM,12451,10
HTDM,12452,10
HTDM,12453,1
HTDM,12454,1
HTDM,12455,4
HTDM,12456,4
HTDM,12457,7
HTDM,12458,7
HTDM,12459,10
HTDM,12460,10
HTDM,12461,7
HTDM,12462,7
HTDM,12463,1
HTDM,12464,1
HTDM,12465,3
HTDM,12466,3
HTDM,12467,6
HTDM,12468,6
HTDM,12469,2
HTDM,12470,2
HTDM,12471,3
HTDM,12472,3
HTDM,12473,8
HTDM,12474,8
HTDM,12475,8
HTDM,12476,8
HTDM,12477,5
HTDM,12478,5
HTDM,12479,3
HTDM,12480,3
HTDM,12481,10
HTDM,12482,10
HTDM,12483,1
HTDM,12484,1
HTDM,12485,5
HTDM,12486,5
HTDM,12487,4
HTDM,12488,4
HTDM,12489,1
HTDM,12490,1
HTDM,12491,2
HTDM,12492,2
HTDM,12493,3
HTDM,12494,3
HTDM,12495,8
HTDM,12496,8
HTDM,12497,4
HTDM,12498,4
HTDM,12499,6
HTDM,12500,6
HTDM,12501,7
HTDM,12502,7
HTDM,12503,7
HTDM,12504,7
HTDM,12505,10
HTDM,12506,10
HTDM,12507,2
HTDM,12508,2
HTDM,12509,3
HTDM,12510,3
HTDM,12511,5
HTDM,12512,5
HTDM,12513,6
HTDM,12514,6
HTDM,12515,9
HTDM,12516,9
HTDM,12517,2
HTDM,12518,2
HTDM,12519,4
HTDM,12520,4
HTDM,12521,5
HTDM,12522,5
HTDM,12523,9
HTDM,12524,9
HTDM,12525,10
HTDM,12526,10
HTDM,12527,1
HTDM,12528,1
HTDM,12529,2
HTDM,12530,2
HTDM,12531,9
HTDM,12532,9
HTDM,12533,10
HTDM,12534,10
HTDM,12535,1
HTDM,12536,1
HTDM,12537,1
HTDM,12538,1
HTDM,12539,2
HTDM,12540,2
HTDM,12541,7
HTDM,12542,7
HTDM,12543,1
HTDM,12544,1
HTDM,12545,2
HTDM,12546,2
HTDM,12547,3
HTDM,12548,3
HTDM,12549,5
HTDM,12550,5
HTDM,12551,6
HTDM,12552,6
HTDM,12553,9
HTDM,12554,9
HTDM,12555,7
HTDM,12556,7
HTDM,12557,2
HTDM,12558,2
HTDM,12559,1
HTDM,12560,1
HTDM,12561,2
HTDM,12562,2
HTDM,12563,6
HTDM,12564,6
HTDM,12565,7
HTDM,12566,7
LDA,12567,
LDA,12568,
LDA,12569,
LDA,12570,
LDA,12571,
LDA,12572,
LDA,12573,
LDA,12574,
LDA,12575,
LDA,12576,
LDA,12577,
LDA,12578,
LDA,12579,
LDA,12580,
LDA,12581,
LDA,12582,
LDA,12583,
LDA,12584,
LDA,12585,
LDA,12586,
LDA,12587,
LDA,12588,
LDA,12589,
LDA,12590,
LDA,12591,
LDA,12592,
LDA,12593,
LDA,12594,
LDA,12595,
LDA,12596,
LDA,12597,
LDA,12598,
LDA,12599,
LDA,12600,
LDA,12601,
LDA,12602,
LDA,12603,
LDA,12604,
LDA,12605,
LDA,12606,
LDA,12607,
LDA,12608,
LDA,12609,
LDA,12610,
LDA,12611,
LDA,12612,
LDA,12613,
LDA,12614,
LDA,12615,
LDA,12616,
LDA,12617,
LDA,12618,
LDA,12619,
LDA,12620,
LDA,12621,
LDA,12622,
LDA,12623,
LDA,12624,
LDA,12625,
LDA,12626,
LDA,12627,
LDA,12628,
LDA,12629,
LDA,12630,
LDA,12631,
LDA,12632,
LDA,12633,
LDA,12634,
LDA,12635,
LDA,12636,
LDA,12637,
LDA,12638,
LDA,12639,
LDA,12640,
LDA,12641,
LDA,12642,
LDA,12643,
LDA,12644,
LDA,12645,
LDA,12646,
LDA,12647,
LDA,12648,
LDA,12649,
LDA,12650,
LDA,12651,
LDA,12652,
LDA,12653,
LDA,12654,
LDA,12655,
LDA,12656,
LDA,12657,
LDA,12658,
LDA,12659,
LDA,12660,
LDA,12661,
LDA,12662,
LDA,12663,
LDA,12664,
LDA,12665,
LDA,12666,
LDA,12667,
LDA,12668,
LDA,12669,
LDA,12670,
LDA,12671,
LDA,12672,
LDA,12673,
LDA,12674,
LDA,12675,
LDA,12676,
LDA,12677,
LDA,12678,
LDA,12679,
LDA,12680,
LDA,12681,
LDA,12682,
LDA,12683,
LDA,12684,
LDA,12685,
LDA,12686,
LDA,12687,
LDA,12688,
LDA,12689,
LDA,12690,
LDA,12691,
LDA,12692,
LDA,12693,
LDA,12694,
LDA,12695,
LDA,12696,
LDA,12697,
LDA,12698,
LDA,12699,
LDA,12700,
LDA,12701,
LDA,12702,
LDA,12703,
LDA,12704,
LDA,12705,
LDA,12706,
LDA,12707,
LDA,12708,
LDA,12709,
LDA,12710,
LDA,12711,
LDA,12712,
LDA,12713,
LDA,12714,
LDA,12715,
LDA,12716,
LDA,12717,
LDA,12718,
LDA,12719,
LDA,12720,
LDA,12721,
LDA,12722,
LDA,12723,
LDA,12724,
LDA,12725,
LDA,12726,
LDA,12727,
LDA,12728,
LDA,12729,
LDA,12730,
LDA,12731,
LDA,12732,
LDA,12733,
LDA,12734,
LDA,12735,
LDA,12736,
LDA,12737,
LDA,12738,
LDA,12739,
LDA,12740,
LDA,12741,
LDA,12742,
LDA,12743,
LDA,12744,
LDA,12745,
LDA,12746,
LDA,12747,
LDA,12748,
LDA,12749,
LDA,12750,
LDA,12751,
LDA,12752,
LDA,12753,
LDA,12754,
LDA,12755,
LDA,12756,
LDA,12757,
LDA,12758,
LDA,12759,
LDA,12760,
LDA,12761,
LDA,12762,
LDA,12763,
LDA,12764,
LDA,12765,
LDA,12766,
LDA,12767,
LDA,12768,
LDA,12769,
LDA,12770,
LDA,12771,
LDA,12772,
LDA,12773,
LDA,12774,
LDA,12775,
LDA,12776,
LDA,12777,
LDA,12778,
LDA,12779,
LDA,12780,
LDA,12781,
LDA,12782,
LDA,12783,
LDA,12784,
LDA,12785,
LDA,12786,
LDA,12787,
LDA,12788,
LDA,12789,
LDA,12790,
LDA,12791,
LDA,12792,
LDA,12793,
LDA,12794,
LDA,12795,
LDA,12796,
LDA,12797,
LDA,12798,
LDA,12799,
LDA,12800,
LDA,12801,
LDA,12802,
LDA,12803,
LDA,12804,
LDA,12805,
LDA,12806,
LDA,12807,
LDA,12808,
LDA,12809,
LDA,12810,
LDA,12811,
LDA,12812,
LDA,12813,
LDA,12814,
LDA,12815,
LDA,12816,
LDA,12817,
LDA,12818,
LDA,12819,
LDA,12820,
LDA,12821,
LDA,12822,
LDA,12823,
LDA,12824,
LDA,12825,
LDA,12826,
LDA,12827,
LDA,12828,
LDA,12829,
LDA,12830,
LDA,12831,
LDA,12832,
LDA,12833,
LDA,12834,
LDA,12835,
LDA,12836,
LDA,12837,
LDA,12838,
LDA,12839,
LDA,12840,
LDA,12841,
LDA,12842,
LDA,12843,
LDA,12844,
LDA,12845,
LDA,12846,
LDA,12847,
LDA,12848,
LDA,12850,
LDA,12851,
LDA,12852,
LDA,12853,
LDA,12854,
LDA,12855,
LDA,12856,
LDA,12857,
LDA,12858,
LDA,12859,
LDA,12860,
LDA,12861,
LDA,12862,
LDA,12863,
LDA,12864,
LDA,12865,
LDA,12866,
LDA,12867,
LDA,12868,
LDA,12869,
LDA,12870,
LDA,12871,
LDA,12872,
LDA,12873,
LDA,12874,
LDA,12875,
MCS,12876,10
MCS,12877,1
MCS,12878,8
MCS,12879,9
MCS,12880,10
MCS,12881,1
MCS,12882,6
MCS,12883,6
MCS,12884,2
MCS,12885,2
MCS,12886,8
MCS,12887,9
MCS,12888,6
MCS,12889,7
MCS,12890,5
MCS,12891,1
MCS,12892,2
MCS,12893,6
MCS,12894,7
MCS,12895,8
MCS,12896,3
MCS,12897,7
MCS,12898,8
MCS,12899,5
MCS,12900,6
MCS,12901,8
MCS,12902,5
MCS,12903,6
MCS,12904,2
MCS,12905,4
MCS,12906,7
MCS,12907,10
MCS,12908,1
MCS,12909,10
MCS,12910,6
MCS,12911,7
MCS,12912,8
MCS,12913,4
MCS,12914,9
MCS,12915,4
MCS,12916,5
MCS,12917,10
MCS,12918,4
MCS,12919,5
MCS,12920,3
MCS,12921,5
MCS,12922,6
MCS,12923,5
MCS,12924,10
MCS,12925,1
MCS,12926,3
MCS,12927,4
MCS,12928,5
MCS,12929,7
MCS,12930,1
MCS,12931,5
MCS,12932,10
MCS,12933,6
MCS,12934,7
MCS,12935,9
MCS,12936,4
MCS,12937,2
MCS,12938,10
MCS,12939,3
MCS,12940,2
MCS,12941,2
MCS,12942,1
MCS,12943,4
MCS,12944,7
MCS,12945,8
MCS,12946,2
MCS,12947,3
MCS,12948,4
MCS,12949,7
MCS,12950,4
MCS,12951,4
MCS,12952,9
MCS,12953,10
MCS,12954,3
MCS,12955,3
MCS,12956,10
MCS,12957,1
MCS,12958,2
MCS,12959,8
MCS,12960,2
MCS,12961,9
MCS,12962,10
MCS,12963,2
MCS,12964,2
MCS,12965,3
MCS,12966,7
MCS,12967,3
MCS,12968,4
MCS,12969,9
MCS,12970,5
MCS,12971,3
MCS,12972,1
MCS,12973,6
MCS,12974,8
MCS,12975,9
MCS,12976,10
MCS,12977,1
MCS,12978,3
MCS,12979,1
MCS,12980,1
MCS,12981,7
MCS,12982,8
MCS,12983,9
MCS,12984,1
MCS,12985,6
MCS,12986,9
MCS,12987,7
MCS,12988,3
MCS,12989,9
MCS,12990,4
MCS,12991,5
MCS,12992,9
MCS,12993,5
MCS,12994,6
MCS,12995,8
MCS,12996,8
MTDM,12997,7
MTDM,12998,7
MTDM,12999,5
MTDM,13000,5
MTDM,13001,6
MTDM,13002,6
MTDM,13003,7
MTDM,13004,7
MTDM,13005,10
MTDM,13006,10
MTDM,13007,1
MTDM,13008,1
MTDM,13009,3
MTDM,13010,3
MTDM,13011,6
MTDM,13012,6
MTDM,13013,3
MTDM,13014,3
MTDM,13015,4
MTDM,13016,4
MTDM,13017,5
MTDM,13018,5
MTDM,13019,8
MTDM,13020,8
MTDM,13021,5
MTDM,13022,5
MTDM,13023,6
MTDM,13024,6
MTDM,13025,10
MTDM,13026,10
MTDM,13027,3
MTDM,13028,3
MTDM,13029,9
MTDM,13030,9
MTDM,13031,2
MTDM,13032,2
MTDM,13033,5
MTDM,13034,5
MTDM,13035,6
MTDM,13036,6
MTDM,13037,4
MTDM,13038,4
MTDM,13039,5
MTDM,13040,5
MTDM,13041,6
MTDM,13042,6
MTDM,13043,10
MTDM,13044,10
MTDM,13045,5
MTDM,13046,5
MTDM,13047,2
MTDM,13048,2
MTDM,13049,4
MTDM,13050,4
MTDM,13051,4
MTDM,13052,4
MTDM,13053,10
MTDM,13054,10
MTDM,13055,1
MTDM,13056,1
MTDM,13057,2
MTDM,13058,2
MTDM,13059,3
MTDM,13060,3
MTDM,13061,9
MTDM,13062,9
MTDM,13063,10
MTDM,13064,10
MTDM,13065,6
MTDM,13066,6
MTDM,13067,7
MTDM,13068,7
MTDM,13069,1
MTDM,13070,1
MTDM,13071,3
MTDM,13072,3
MTDM,13073,2
MTDM,13074,2
MTDM,13075,10
MTDM,13076,10
MTDM,13077,4
MTDM,13078,4
MTDM,13079,4
MTDM,13080,4
MTDM,13081,4
MTDM,13082,4
MTDM,13083,3
MTDM,13084,3
MTDM,13085,4
MTDM,13086,4
MTDM,13087,1
MTDM,13088,1
MTDM,13089,5
MTDM,13090,5
MTDM,13091,4
MTDM,13092,4
MTDM,13093,10
MTDM,13094,10
MTDM,13095,10
MTDM,13096,10
MTDM,13097,7
MTDM,13098,7
MTDM,13099,4
MTDM,13100,4
MTDM,13101,5
MTDM,13102,5
MTDM,13103,6
MTDM,13104,6
MTDM,13105,5
MTDM,13106,5
MTDM,13107,3
MTDM,13108,3
MTDM,13109,8
MTDM,13110,8
MTDM,13111,9
MTDM,13112,9
MTDM,13113,10
MTDM,13114,10
MTDM,13115,1
MTDM,13116,1
MTDM,13117,2
MTDM,13118,2
MTDM,13119,3
MTDM,13120,3
MTDM,13121,1
MTDM,13122,1
MTDM,13123,7
MTDM,13124,7
MTDM,13125,8
MTDM,13126,8
MTDM,13127,2
MTDM,13128,2
MTDM,13129,1
MTDM,13130,1
MTDM,13131,5
MTDM,13132,5
MTDM,13133,5
MTDM,13134,5
MTDM,13135,4
MTDM,13136,4
MTDM,13137,1
MTDM,13138,1
MTDM,13139,1
MTDM,13140,1
MTDM,13141,2
MTDM,13142,2
MTDM,13143,3
MTDM,13144,3
MTDM,13145,3
MTDM,13146,3
MTDM,13147,3
MTDM,13148,3
MTDM,13149,2
MTDM,13150,2
MTDM,13151,7
MTDM,13152,7
MTDM,13153,7
MTDM,13154,7
MTDM,13155,1
MTDM,13156,1
MTDM,13157,3
MTDM,13158,3
MTDM,13159,1
MTDM,13160,1
MTDM,13161,2
MTDM,13162,2
MTDM,13163,8
MTDM,13164,8
MTDM,13165,5
MTDM,13166,5
MTDM,13167,5
MTDM,13168,5
MTDM,13169,6
MTDM,13170,6
MTDM,13171,7
MTDM,13172,7
MTDM,13173,8
MTDM,13174,8
MTDM,13175,1
MTDM,13176,1
MTDM,13177,10
MTDM,13178,10
MTDM,13179,6
MTDM,13180,6
MTDM,13181,9
MTDM,13182,9
MTDM,13183,7
MTDM,13184,7
MTDM,13185,8
MTDM,13186,8
MTDM,13187,4
MTDM,13188,4
MTDM,13189,3
MTDM,13190,3
MTDM,13191,9
MTDM,13192,9
MTDM,13193,10
MTDM,13194,10
MTDM,13195,9
MTDM,13196,9
MTDM,13197,2
MTDM,13198,2
MTDM,13199,8
MTDM,13200,8
MTDM,13201,9
MTDM,13202,9
MTDM,13203,1
MTDM,13204,1
MTDM,13205,2
MTDM,13206,2
MTDM,13207,1
MTDM,13208,1
MTDM,13209,2
MTDM,13210,2
MTDM,13211,3
MTDM,13212,3
MTDM,13213,5
MTDM,13214,5
MTDM,13215,8
MTDM,13216,8
MTDM,13217,9
MTDM,13218,9
MTDM,13219,10
MTDM,13220,10
MTDM,13221,1
MTDM,13222,1
MTDM,13223,8
MTDM,13224,8
MTDM,13225,9
MTDM,13226,9
MTDM,13227,9
MTDM,13228,9
MTDM,13229,10
MTDM,13230,10
MTDM,13231,4
MTDM,13232,4
MTDM,13233,8
MTDM,13234,8
MTDM,13235,7
MTDM,13236,7
MTDM,13237,8
MTDM,13238,8
MTDM,13239,9
MTDM,13240,9
MTDM,13241,6
MTDM,13242,6
MTDM,13243,7
MTDM,13244,7
MTDM,13245,7
MTDM,13246,7
MTDM,13247,8
MTDM,13248,8
MTDM,13249,2
MTDM,13250,2
MTDM,13251,4
MTDM,13252,4
MTDM,13253,10
MTDM,13254,10
MTDM,13255,2
MTDM,13256,2
MTDM,13257,9
MTDM,13258,9
MTDM,13259,6
MTDM,13260,6
MTDM,13261,7
MTDM,13262,7
MTDM,13263,8
MTDM,13264,8
MTDM,13265,9
MTDM,13266,9
MTDM,13267,6
MTDM,13268,6
MTDM,13269,7
MTDM,13270,7
MTDM,13271,8
MTDM,13272,8
MTDM,13273,6
MTDM,13274,6
MTDM,13275,4
MTDM,13276,4
MTDM,13277,5
MTDM,13278,5
MTDM,13279,6
MTDM,13280,6
MTDM,13281,2
MTDM,13282,2
MTDM,13283,3
MTDM,13284,3
MTDM,13285,9
MTDM,13286,9
PBM,13287,10
PBM,13288,1
PBM,13289,10
PBM,13290,1
PBM,13291,9
PBM,13292,9
PBM,13293,10
PBM,13294,4
PBM,13295,3
PBM,13296,5
PBM,13297,9
PBM,13298,5
PBM,13299,7
PBM,13300,8
PBM,13301,4
PBM,13302,3
PBM,13303,4
PBM,13304,6
PBM,13305,7
PBM,13306,8
PBM,13307,9
PBM,13308,10
PBM,13309,4
PBM,13310,5
PBM,13311,6
PBM,13312,7
PBM,13313,9
PBM,13314,5
PBM,13315,3
PBM,13316,4
PBM,13317,7
PBM,13318,8
PBM,13319,7
PBM,13320,2
PBM,13321,2
PBM,13322,8
PBM,13323,9
PBM,13324,6
PBM,13325,7
PBM,13326,2
PBM,13327,9
PBM,13328,5
PBM,13329,4
PBM,13330,5
PBM,13331,1
PBM,13332,9
PBM,13333,10
PBM,13334,9
PBM,13335,10
PBM,13336,4
PBM,13337,8
PBM,13338,8
PBM,13339,3
PBM,13340,5
PBM,13341,10
PBM,13342,1
PBM,13343,8
PBM,13344,7
PBM,13345,1
PBM,13346,4
PBM,13347,10
PBM,13348,5
PBM,13349,8
PBM,13350,1
PBM,13351,2
PBM,13352,3
PBM,13353,9
PBM,13354,6
PBM,13355,6
PBM,13356,7
PBM,13357,2
PBM,13358,3
PBM,13359,4
PBM,13360,5
PBM,13361,6
PBM,13362,8
PBM,13363,2
PBM,13364,3
PBM,13365,4
PBM,13366,5
PBM,13367,3
PBM,13368,6
PBM,13369,10
PBM,13370,1
PBM,13371,2
PBM,13372,5
PBM,13373,1
PBM,13374,3
PBM,13375,1
PBM,13376,2
PBM,13377,6
PBM,13378,2
PBM,13379,3
PBM,13380,1
PBM,13381,1
PBM,13382,2
PBM,13383,3
PBM,13384,4
PBM,13385,2
PBM,13386,6
PBM,13387,10
PBM,13388,8
PBM,13389,1
PBM,13390,2
PBM,13391,3
PBM,13392,4
PBM,13393,10
PBM,13394,6
PBM,13395,9
PBM,13396,8
PBM,13397,6
PBM,13398,7
PBM,13399,5
PBM,13400,6
PBM,13401,7
PBM,13402,7
PFL,13403,4
PFL,13404,2
PFL,13405,5
PFL,13406,6
PFL,13407,9
PFL,13408,3
PFL,13409,8
PFL,13410,9
PFL,13411,1
PFL,13412,1
PFL,13413,4
PFL,13414,9
PFL,13415,10
PFL,13416,7
PFL,13417,3
PFL,13418,4
PFL,13419,6
PFL,13420,5
PFL,13421,6
PFL,13422,5
PFL,13423,3
PFL,13424,7
PFL,13425,8
PFL,13426,9
PFL,13427,10
PFL,13428,3
PFL,13429,8
PFL,13430,9
PFL,13431,4
PFL,13432,1
PFL,13433,2
PFL,13434,5
PFL,13435,1
PFL,13436,6
PFL,13437,10
PFL,13438,5
PFL,13439,6
PFL,13440,3
PFL,13441,8
PFL,13442,9
PFL,13443,10
PFL,13444,1
PFL,13445,2
PFL,13446,4
PFL,13447,3
PFL,13448,1
PFL,13449,4
PFL,13450,5
PFL,13451,6
PFL,13452,7
PFL,13453,9
PFL,13454,4
PFL,13455,3
PFL,13456,10
PFL,13457,8
PFL,13458,7
PFL,13459,3
PFL,13460,5
PFL,13461,2
PFL,13462,10
PFL,13463,2
PFL,13464,6
PFL,13465,9
PFL,13466,10
PFL,13467,1
PFL,13468,2
PFL,13469,10
PFL,13470,1
PFL,13471,2
PFL,13472,4
PFL,13473,1
PFL,13474,2
PFL,13475,6
PFL,13476,3
PFL,13477,2
PFL,13478,6
PFL,13479,5
PFL,13480,8
PFL,13481,10
PFL,13482,2
PFL,13483,7
PFL,13484,7
PFL,13485,4
PFL,13486,5
PFL,13487,6
PFL,13488,7
PFL,13489,4
PFL,13490,3
PFL,13491,4
PFL,13492,1
PFL,13493,7
PFL,13494,1
PFL,13495,2
PFL,13496,7
PFL,13497,8
PFL,13498,9
PFL,13499,6
PFL,13500,8
PFL,13501,2
PFL,13502,9
PFL,13503,7
PFL,13504,8
PFL,13505,5
PFL,13506,3
PFL,13507,9
PFL,13508,10
PFL,13509,10
PFL,13510,3
PFL,13511,1
PFL,13512,8
PFL,13513,8
PFL,13514,4
PFL,13515,5
PFL,13516,7
PFN,13517,1
