FIELD1,FIELD2,FIELD3
PFN,13518,4
PFN,13519,7
PFN,13520,8
PFN,13521,9
PFN,13522,7
PFN,13523,2
PFN,13524,3
PFN,13525,7
PFN,13526,8
PFN,13527,2
PFN,13528,2
PFN,13529,4
PFN,13530,4
PFN,13531,3
PFN,13532,4
PFN,13533,7
PFN,13534,10
PFN,13535,6
PFN,13536,5
PFN,13537,6
PFN,13538,3
PFN,13539,4
PFN,13540,5
PFN,13541,6
PFN,13542,10
PFN,13543,9
PFN,13544,1
PFN,13545,10
PFN,13546,6
PFN,13547,4
PFN,13548,8
PFN,13549,3
PFN,13550,5
PFN,13551,2
PFN,13552,10
PFN,13553,1
PFN,13554,8
PFN,13555,6
PFN,13556,8
PFN,13557,8
PFN,13558,7
PFN,13559,2
PFN,13560,3
PFN,13561,4
PFN,13562,5
PFN,13563,6
PFN,13564,9
PFN,13565,2
PFN,13566,7
PFN,13567,2
PFN,13568,1
PFN,13569,3
PFN,13570,5
PFN,13571,6
PFN,13572,7
PFN,13573,8
PFN,13574,7
PFN,13575,8
PFN,13576,7
PFN,13577,1
PFN,13578,10
PFN,13579,2
PFN,13580,1
PFN,13581,5
PFN,13582,10
PFN,13583,9
PFN,13584,5
PFN,13585,4
PFN,13586,2
PFN,13587,1
PFN,13588,2
PFN,13589,3
PFN,13590,4
PFN,13591,7
PFN,13592,5
PFN,13593,3
PFN,13594,4
PFN,13595,5
PFN,13596,1
PFN,13597,6
PFN,13598,9
PFN,13599,8
PFN,13600,5
PFN,13601,1
PFN,13602,2
PFN,13603,9
PFN,13604,8
PFN,13605,6
PFN,13606,3
PFN,13607,4
PFN,13608,5
PFN,13609,6
PFN,13610,6
PFN,13611,10
PFN,13612,9
PFN,13613,10
PFN,13614,9
PFN,13615,2
PFN,13616,3
PFN,13617,9
PFN,13618,10
PFN,13619,1
PFN,13620,2
PFN,13621,8
PFN,13622,9
PFN,13623,10
PFN,13624,1
PFN,13625,7
PFN,13626,9
PFN,13627,10
PFN,13628,1
PFN,13629,7
PFN,13630,3
PFN,13631,4
PFN,13632,3
PFN,13633,5
PFN,13634,6
PFN,13635,10
PFN,13636,1
PFN,13637,3
PFN,13638,8
PFN,13639,9
PHT,13640,10
PHT,13641,1
PHT,13642,2
PHT,13643,8
PHT,13644,9
PHT,13645,10
PHT,13646,7
PHT,13647,7
PHT,13648,4
PHT,13649,5
PHT,13650,6
PHT,13651,5
PHT,13652,3
PHT,13653,7
PHT,13654,2
PHT,13655,9
PHT,13656,3
PHT,13657,4
PHT,13658,5
PHT,13659,5
PHT,13660,8
PHT,13661,9
PHT,13662,10
PHT,13663,1
PHT,13664,2
PHT,13665,9
PHT,13666,1
PHT,13667,2
PHT,13668,6
PHT,13669,5
PHT,13670,2
PHT,13671,3
PHT,13672,4
PHT,13673,2
PHT,13674,3
PHT,13675,8
PHT,13676,1
PHT,13677,2
PHT,13678,3
PHT,13679,6
PHT,13680,10
PHT,13681,9
PHT,13682,6
PHT,13683,5
PHT,13684,3
PHT,13685,6
PHT,13686,7
PHT,13687,4
PHT,13688,7
PHT,13689,10
PHT,13690,3
PHT,13691,6
PHT,13692,6
PHT,13693,4
PHT,13694,1
PHT,13695,1
PHT,13696,5
PHT,13697,6
PHT,13698,7
PHT,13699,5
PHT,13700,8
PHT,13701,4
PHT,13702,8
PHT,13703,9
PHT,13704,8
PHT,13705,4
PHT,13706,10
PHT,13707,9
PHT,13708,4
PHT,13709,5
PHT,13710,5
PHT,13711,6
PHT,13712,7
PHT,13713,8
PHT,13714,9
PHT,13715,8
PHT,13716,2
PHT,13717,3
PHT,13718,3
PHT,13719,1
PHT,13720,2
PHT,13721,4
PHT,13722,7
PHT,13723,2
PHT,13724,9
PHT,13725,10
PHT,13726,1
PHT,13727,6
PHT,13728,4
PHT,13729,4
PHT,13730,8
PHT,13731,3
PHT,13732,8
PHT,13733,9
PHT,13734,10
PHT,13735,3
PHT,13736,1
PHT,13737,1
PHT,13738,1
PHT,13739,7
PHT,13740,1
PHT,13741,2
PHT,13742,3
PHT,13743,7
PHT,13744,5
PHT,13745,6
PHT,13746,10
PHT,13747,5
PHT,13748,6
PHT,13749,8
PHT,13750,2
PHT,13751,7
PHT,13752,10
PHT,13753,9
PHT,13754,10
PHT,13755,7
PHT,13756,9
PHT,13757,10
PHT,13758,4
PHT,13759,8
PMK,13760,8
PMK,13761,9
PMK,13762,8
PMK,13763,6
PMK,13764,7
PMK,13765,8
PMK,13766,2
PMK,13767,10
PMK,13768,1
PMK,13769,2
PMK,13770,3
PMK,13771,7
PMK,13772,3
PMK,13773,1
PMK,13774,9
PMK,13775,4
PMK,13776,8
PMK,13777,8
PMK,13778,1
PMK,13779,2
PMK,13780,3
PMK,13781,4
PMK,13782,3
PMK,13783,4
PMK,13784,8
PMK,13785,9
PMK,13786,10
PMK,13787,8
PMK,13788,10
PMK,13789,4
PMK,13790,1
PMK,13791,4
PMK,13792,5
PMK,13793,7
PMK,13794,9
PMK,13795,10
PMK,13796,9
PMK,13797,8
PMK,13798,9
PMK,13799,10
PMK,13800,5
PMK,13801,6
PMK,13802,9
PMK,13803,10
PMK,13804,4
PMK,13805,5
PMK,13806,6
PMK,13807,10
PMK,13808,7
PMK,13809,6
PMK,13810,2
PMK,13811,5
PMK,13812,1
PMK,13813,7
PMK,13814,5
PMK,13815,7
PMK,13816,9
PMK,13817,2
PMK,13818,3
PMK,13819,6
PMK,13820,7
PMK,13821,6
PMK,13822,7
PMK,13823,10
PMK,13824,6
PMK,13825,1
PMK,13826,8
PMK,13827,7
PMK,13828,4
PMK,13829,2
PMK,13830,3
PMK,13831,3
PMK,13832,4
PMK,13833,5
PMK,13834,2
PMK,13835,3
PMK,13836,4
PMK,13837,5
PMK,13838,6
PMK,13839,9
PMK,13840,1
PMK,13841,2
PMK,13842,1
PMK,13843,8
PMK,13844,8
PMK,13845,2
PMK,13846,1
PMK,13847,2
PMK,13848,5
PMK,13849,3
PMK,13850,4
PMK,13851,5
PMK,13852,6
PMK,13853,3
PMK,13854,4
PMK,13855,5
PMK,13856,1
PMK,13857,5
PMK,13858,7
PMK,13859,6
PMK,13860,1
PMK,13861,2
PMK,13862,4
PMK,13863,5
PMK,13864,6
PMK,13865,9
PMK,13866,10
PMK,13867,7
PMK,13868,1
PMK,13869,10
PMK,13870,8
PMK,13871,2
PMK,13872,3
PMK,13873,6
PMK,13874,9
PMK,13875,10
PMK,13876,3
PMK,13877,7
RFSM,13878,10
RFSM,13879,1
RFSM,13880,2
RFSM,13881,3
RFSM,13882,9
RFSM,13883,10
RFSM,13884,2
RFSM,13885,9
RFSM,13886,10
RFSM,13887,2
RFSM,13888,9
RFSM,13889,1
RFSM,13890,5
RFSM,13891,8
RFSM,13892,3
RFSM,13893,9
RFSM,13894,10
RFSM,13895,3
RFSM,13896,8
RFSM,13897,9
RFSM,13898,7
RFSM,13899,6
RFSM,13900,7
RFSM,13901,9
RFSM,13902,10
RFSM,13903,4
RFSM,13904,5
RFSM,13905,2
RFSM,13906,3
RFSM,13907,4
RFSM,13908,4
RFSM,13909,1
RFSM,13910,2
RFSM,13911,5
RFSM,13912,6
RFSM,13913,5
RFSM,13914,5
RFSM,13915,2
RFSM,13916,8
RFSM,13917,9
RFSM,13918,2
RFSM,13919,3
RFSM,13920,4
RFSM,13921,5
RFSM,13922,3
RFSM,13923,7
RFSM,13924,4
RFSM,13925,5
RFSM,13926,6
RFSM,13927,7
RFSM,13928,6
RFSM,13929,4
RFSM,13930,1
RFSM,13931,2
RFSM,13932,10
RFSM,13933,1
RFSM,13934,2
RFSM,13935,10
RFSM,13936,1
RFSM,13937,1
RFSM,13938,3
RFSM,13939,4
RFSM,13940,4
RFSM,13941,10
RFSM,13942,10
RFSM,13943,5
RFSM,13944,6
RFSM,13945,8
RFSM,13946,8
RFSM,13947,9
RFSM,13948,2
RFSM,13949,3
RFSM,13950,4
RFSM,13951,9
RFSM,13952,8
RFSM,13953,9
RFSM,13954,10
RFSM,13955,8
RFSM,13956,7
RFSM,13957,7
RFSM,13958,7
RFSM,13959,8
RFSM,13960,6
RFSM,13961,3
RFSM,13962,4
RFSM,13963,3
RFSM,13964,5
RFSM,13965,1
RFSM,13966,7
RFSM,13967,7
RFSM,13968,6
RFSM,13969,7
RFSM,13970,8
RFSM,13971,9
RFSM,13972,6
RFSM,13973,9
RFSM,13974,8
RFSM,13975,6
RFSM,13976,1
RFSM,13977,7
RFSM,13978,1
RFSM,13979,6
RFSM,13980,7
RFSM,13981,5
RFSM,13982,5
RFSM,13983,6
RFSM,13984,9
RFSM,13985,1
RFSM,13986,2
RFSM,13987,3
RFSM,13988,4
RFSM,13989,5
RFSM,13990,8
RFSM,13991,1
RFSM,13992,1
RFSM,13993,2
RFSM,13994,3
RFSM,13995,4
RFSM,13996,8
RFSM,13997,10
RFSM,13998,10
RFSM,13999,4
RFSM,14000,1
RFSM,14001,8
RFSM,14002,2
RFSM,14003,3
RFSM,14004,6
RFSM,14005,4
RFSM,14006,5
RFSM,14007,6
RFSM,14008,7
RFSM,14009,10
RFSM,14010,2
RFSM,14011,3
RMS,14012,8
RMS,14013,7
RMS,14014,8
RMS,14015,9
RMS,14016,10
RMS,14017,5
RMS,14018,6
RMS,14019,4
RMS,14020,10
RMS,14021,1
RMS,14022,3
RMS,14023,1
RMS,14024,3
RMS,14025,5
RMS,14026,8
RMS,14027,8
RMS,14028,7
RMS,14029,2
RMS,14030,6
RMS,14031,7
RMS,14032,10
RMS,14033,3
RMS,14034,4
RMS,14035,5
RMS,14036,3
RMS,14037,4
RMS,14038,5
RMS,14039,4
RMS,14040,10
RMS,14041,8
RMS,14042,9
RMS,14043,8
RMS,14044,8
RMS,14045,6
RMS,14046,7
RMS,14047,8
RMS,14048,9
RMS,14049,6
RMS,14050,8
RMS,14051,10
RMS,14052,1
RMS,14053,2
RMS,14054,3
RMS,14055,7
RMS,14056,10
RMS,14057,5
RMS,14058,3
RMS,14059,4
RMS,14060,5
RMS,14061,6
RMS,14062,7
RMS,14063,7
RMS,14064,4
RMS,14065,2
RMS,14066,9
RMS,14067,9
RMS,14068,2
RMS,14069,10
RMS,14070,3
RMS,14071,1
RMS,14072,5
RMS,14073,5
RMS,14074,6
RMS,14075,1
RMS,14076,7
RMS,14077,8
RMS,14078,2
RMS,14079,2
RMS,14080,8
RMS,14081,7
RMS,14082,10
RMS,14083,9
RMS,14084,2
RMS,14085,3
RMS,14086,4
RMS,14087,10
RMS,14088,1
RMS,14089,2
RMS,14090,1
RMS,14091,2
RMS,14092,3
RMS,14093,7
RMS,14094,3
RMS,14095,2
RMS,14096,1
RMS,14097,4
RMS,14098,1
RMS,14099,10
RMS,14100,2
RMS,14101,5
RMS,14102,6
RMS,14103,4
RMS,14104,5
RMS,14105,6
RMS,14106,3
RMS,14107,6
RMS,14108,9
RMS,14109,1
RMS,14110,9
RMS,14111,1
RMS,14112,2
RMS,14113,3
RMS,14114,4
RMS,14115,7
RMS,14116,9
RMS,14117,6
RMS,14118,4
RMS,14119,9
RMS,14120,10
RMS,14121,1
RMS,14122,4
RMS,14123,9
RMS,14124,5
RMS,14125,6
SEM,14126,6
SEM,14127,4
SEM,14128,5
SEM,14129,7
SEM,14130,8
SEM,14131,9
SEM,14132,10
SEM,14133,9
SEM,14134,10
SEM,14135,7
SEM,14136,6
SEM,14137,4
SEM,14138,1
SEM,14139,8
SEM,14140,8
SEM,14141,9
SEM,14142,4
SEM,14143,3
SEM,14144,10
SEM,14145,1
SEM,14146,3
SEM,14147,4
SEM,14148,2
SEM,14149,3
SEM,14150,4
SEM,14151,5
SEM,14152,6
SEM,14153,1
SEM,14154,2
SEM,14155,7
SEM,14156,6
SEM,14157,8
SEM,14158,3
SEM,14159,5
SEM,14160,3
SEM,14161,9
SEM,14162,10
SEM,14163,1
SEM,14164,6
SEM,14165,7
SEM,14166,4
SEM,14167,1
SEM,14168,6
SEM,14169,6
SEM,14170,7
SEM,14171,7
SEM,14172,7
SEM,14173,3
SEM,14174,1
SEM,14175,10
SEM,14176,1
SEM,14177,1
SEM,14178,1
SEM,14179,4
SEM,14180,2
SEM,14181,3
SEM,14182,9
SEM,14183,10
SEM,14184,6
SEM,14185,8
SEM,14186,5
SEM,14187,5
SEM,14188,10
SEM,14189,3
SEM,14190,9
SEM,14191,9
SEM,14192,7
SEM,14193,8
SEM,14194,4
SEM,14195,10
SEM,14196,1
SEM,14197,2
SEM,14198,3
SEM,14199,10
SEM,14200,10
SEM,14201,7
SEM,14202,8
SEM,14203,3
SEM,14204,9
SEM,14205,9
SEM,14206,5
SEM,14207,2
SEM,14208,5
SEM,14209,5
SEM,14210,4
SEM,14211,3
SEM,14212,5
SEM,14213,2
SEM,14214,4
SEM,14215,5
SEM,14216,2
SEM,14217,7
SEM,14218,8
SEM,14219,5
SEM,14220,6
SEM,14221,8
SEM,14222,1
SEM,14223,4
SEM,14224,1
SEM,14225,2
SEM,14226,3
SEM,14227,9
SEM,14228,10
SEM,14229,6
SEM,14230,8
SEM,14231,6
SEM,14232,7
SEM,14233,2
SEM,14234,9
SEM,14235,8
SEM,14236,5
SEM,14237,4
SEM,14238,2
SEM,14239,2
SEM,14240,2
STDM,14241,8
STDM,14242,8
STDM,14243,9
STDM,14244,9
STDM,14245,10
STDM,14246,10
STDM,14247,8
STDM,14248,8
STDM,14249,5
STDM,14250,5
STDM,14251,7
STDM,14252,7
STDM,14253,9
STDM,14254,9
STDM,14255,1
STDM,14256,1
STDM,14257,6
STDM,14258,6
STDM,14259,4
STDM,14260,4
STDM,14261,2
STDM,14262,2
STDM,14263,10
STDM,14264,10
STDM,14265,1
STDM,14266,1
STDM,14267,3
STDM,14268,3
STDM,14269,8
STDM,14270,8
STDM,14271,4
STDM,14272,4
STDM,14273,10
STDM,14274,10
STDM,14275,8
STDM,14276,8
STDM,14277,9
STDM,14278,9
STDM,14279,8
STDM,14280,8
STDM,14281,9
STDM,14282,9
STDM,14283,6
STDM,14284,6
STDM,14285,7
STDM,14286,7
STDM,14287,6
STDM,14288,6
STDM,14289,3
STDM,14290,3
STDM,14291,2
STDM,14292,2
STDM,14293,3
STDM,14294,3
STDM,14295,4
STDM,14296,4
STDM,14297,5
STDM,14298,5
STDM,14299,6
STDM,14300,6
STDM,14301,6
STDM,14302,6
STDM,14303,3
STDM,14304,3
STDM,14305,4
STDM,14306,4
STDM,14307,5
STDM,14308,5
STDM,14309,1
STDM,14310,1
STDM,14311,9
STDM,14312,9
STDM,14313,10
STDM,14314,10
STDM,14315,1
STDM,14316,1
STDM,14317,3
STDM,14318,3
STDM,14319,9
STDM,14320,9
STDM,14321,4
STDM,14322,4
STDM,14323,10
STDM,14324,10
STDM,14325,8
STDM,14326,8
STDM,14327,3
STDM,14328,3
STDM,14329,10
STDM,14330,10
STDM,14331,1
STDM,14332,1
STDM,14333,3
STDM,14334,3
STDM,14335,2
STDM,14336,2
STDM,14337,9
STDM,14338,9
STDM,14339,2
STDM,14340,2
STDM,14341,1
STDM,14342,1
STDM,14343,6
STDM,14344,6
STDM,14345,7
STDM,14346,7
STDM,14347,1
STDM,14348,1
STDM,14349,10
STDM,14350,10
STDM,14351,3
STDM,14352,3
STDM,14353,9
STDM,14354,9
STDM,14355,2
STDM,14356,2
STDM,14357,3
STDM,14358,3
STDM,14359,5
STDM,14360,5
STDM,14361,6
STDM,14362,6
STDM,14363,3
STDM,14364,3
STDM,14365,1
STDM,14366,1
STDM,14367,3
STDM,14368,3
STDM,14369,4
STDM,14370,4
STDM,14371,9
STDM,14372,9
STDM,14373,3
STDM,14374,3
STDM,14375,9
STDM,14376,9
STDM,14377,6
STDM,14378,6
STDM,14379,2
STDM,14380,2
STDM,14381,2
STDM,14382,2
STDM,14383,5
STDM,14384,5
STDM,14385,7
STDM,14386,7
STDM,14387,1
STDM,14388,1
STDM,14389,6
STDM,14390,6
STDM,14391,5
STDM,14392,5
STDM,14393,4
STDM,14394,4
STDM,14395,7
STDM,14396,7
STDM,14397,7
STDM,14398,7
STDM,14399,4
STDM,14400,4
STDM,14401,10
STDM,14402,10
STDM,14403,1
STDM,14404,1
STDM,14405,10
STDM,14406,10
STDM,14407,8
STDM,14408,8
STDM,14409,9
STDM,14410,9
STDM,14411,10
STDM,14412,10
STDM,14413,10
STDM,14414,10
STDM,14415,3
STDM,14416,3
STDM,14417,7
STDM,14418,7
STDM,14419,2
STDM,14420,2
STDM,14421,7
STDM,14422,7
STDM,14423,4
STDM,14424,4
STDM,14425,5
STDM,14426,5
STDM,14427,1
STDM,14428,1
STDM,14429,8
STDM,14430,8
STDM,14431,6
STDM,14432,6
STDM,14433,7
STDM,14434,7
STDM,14435,8
STDM,14436,8
STDM,14437,5
STDM,14438,5
STDM,14439,7
STDM,14440,7
STDM,14441,4
STDM,14442,4
STDM,14443,6
STDM,14444,6
STDM,14445,2
STDM,14446,2
STDM,14447,4
STDM,14448,4
STDM,14449,5
STDM,14450,5
STDM,14451,6
STDM,14452,6
STDM,14453,7
STDM,14454,7
STDM,14455,5
STDM,14456,5
STDM,14457,4
STDM,14458,4
STDM,14459,10
STDM,14460,10
STDM,14461,1
STDM,14462,1
STDM,14463,2
STDM,14464,2
STDM,14465,3
STDM,14466,3
STDM,14467,10
STDM,14468,10
STDM,14469,2
STDM,14470,2
STDM,14471,5
STDM,14472,5
STDM,14473,8
STDM,14474,8
STDM,14475,1
STDM,14476,1
STDM,14477,4
STDM,14478,4
STDM,14479,8
STDM,14480,8
STDM,14481,2
STDM,14482,2
STDM,14483,1
STDM,14484,1
STDM,14485,7
STDM,14486,7
STDM,14487,3
STDM,14488,3
STDM,14489,4
STDM,14490,4
STDM,14491,5
STDM,14492,5
STDM,14493,4
STDM,14494,4
STDM,14495,5
STDM,14496,5
STDM,14497,6
STDM,14498,6
STDM,14499,7
STDM,14500,7
STDM,14501,8
STDM,14502,8
STDM,14503,6
STDM,14504,6
STDM,14505,1
STDM,14506,1
STDM,14507,2
STDM,14508,2
STDM,14509,5
STDM,14510,5
STDM,14511,10
STDM,14512,10
STDM,14513,9
STDM,14514,9
STDM,14515,8
STDM,14516,8
STDM,14517,5
STDM,14518,5
STDM,14519,9
STDM,14520,9
STDM,14521,2
STDM,14522,2
STDM,14523,2
STDM,14524,2
STDM,14525,7
STDM,14526,7
STDM,14527,8
STDM,14528,8
STDM,14529,9
STDM,14530,9
TTDM,14531,9
TTDM,14532,9
TTDM,14533,1
TTDM,14534,1
TTDM,14535,9
TTDM,14536,9
TTDM,14537,10
TTDM,14538,10
TTDM,14539,4
TTDM,14540,4
TTDM,14541,4
TTDM,14542,4
TTDM,14543,3
TTDM,14544,3
TTDM,14545,6
TTDM,14546,6
TTDM,14547,7
TTDM,14548,7
TTDM,14549,3
TTDM,14550,3
TTDM,14551,4
TTDM,14552,4
TTDM,14553,3
TTDM,14554,3
TTDM,14555,4
TTDM,14556,4
TTDM,14557,1
TTDM,14558,1
TTDM,14559,2
TTDM,14560,2
TTDM,14561,1
TTDM,14562,1
TTDM,14563,3
TTDM,14564,3
TTDM,14565,10
TTDM,14566,10
TTDM,14567,1
TTDM,14568,1
TTDM,14569,7
TTDM,14570,7
TTDM,14571,8
TTDM,14572,8
TTDM,14573,9
TTDM,14574,9
TTDM,14575,10
TTDM,14576,10
TTDM,14577,3
TTDM,14578,3
TTDM,14579,2
TTDM,14580,2
TTDM,14581,3
TTDM,14582,3
TTDM,14583,4
TTDM,14584,4
TTDM,14585,5
TTDM,14586,5
TTDM,14587,8
TTDM,14588,8
TTDM,14589,9
TTDM,14590,9
TTDM,14591,8
TTDM,14592,8
TTDM,14593,6
TTDM,14594,6
TTDM,14595,7
TTDM,14596,7
TTDM,14597,2
TTDM,14598,2
TTDM,14599,6
TTDM,14600,6
TTDM,14601,10
TTDM,14602,10
TTDM,14603,9
TTDM,14604,9
TTDM,14605,10
TTDM,14606,10
TTDM,14607,2
TTDM,14608,2
TTDM,14609,8
TTDM,14610,8
TTDM,14611,9
TTDM,14612,9
TTDM,14613,10
TTDM,14614,10
TTDM,14615,10
TTDM,14616,10
TTDM,14617,9
TTDM,14618,9
TTDM,14619,6
TTDM,14620,6
TTDM,14621,8
TTDM,14622,8
TTDM,14623,6
TTDM,14624,6
TTDM,14625,1
TTDM,14626,1
TTDM,14627,2
TTDM,14628,2
TTDM,14629,3
TTDM,14630,3
TTDM,14631,4
TTDM,14632,4
TTDM,14633,7
TTDM,14634,7
TTDM,14635,5
TTDM,14636,5
TTDM,14637,5
TTDM,14638,5
TTDM,14639,7
TTDM,14640,7
TTDM,14641,8
TTDM,14642,8
TTDM,14643,10
TTDM,14644,10
TTDM,14645,5
TTDM,14646,5
TTDM,14647,2
TTDM,14648,2
TTDM,14649,3
TTDM,14650,3
TTDM,14651,4
TTDM,14652,4
TTDM,14653,3
TTDM,14654,3
TTDM,14655,4
TTDM,14656,4
TTDM,14657,7
TTDM,14658,7
TTDM,14659,8
TTDM,14660,8
TTDM,14661,2
TTDM,14662,2
TTDM,14663,5
TTDM,14664,5
TTDM,14665,3
TTDM,14666,3
TTDM,14667,2
TTDM,14668,2
TTDM,14669,3
TTDM,14670,3
TTDM,14671,10
TTDM,14672,10
TTDM,14673,8
TTDM,14674,8
TTDM,14675,9
TTDM,14676,9
TTDM,14677,5
TTDM,14678,5
TTDM,14679,9
TTDM,14680,9
TTDM,14681,3
TTDM,14682,3
TTDM,14683,6
TTDM,14684,6
TTDM,14685,4
TTDM,14686,4
TTDM,14687,2
TTDM,14688,2
TTDM,14689,8
TTDM,14690,8
TTDM,14691,3
TTDM,14692,3
TTDM,14693,4
TTDM,14694,4
TTDM,14695,7
TTDM,14696,7
TTDM,14697,2
TTDM,14698,2
TTDM,14699,10
TTDM,14700,10
TTDM,14701,1
TTDM,14702,1
TTDM,14703,1
TTDM,14704,1
TTDM,14705,9
TTDM,14706,9
TTDM,14707,6
TTDM,14708,6
TTDM,14709,4
TTDM,14710,4
TTDM,14711,6
TTDM,14712,6
TTDM,14713,9
TTDM,14714,9
TTDM,14715,1
TTDM,14716,1
TTDM,14717,2
TTDM,14718,2
TTDM,14719,8
TTDM,14720,8
TTDM,14721,7
TTDM,14722,7
TTDM,14723,9
TTDM,14724,9
TTDM,14725,5
TTDM,14726,5
TTDM,14727,2
TTDM,14728,2
TTDM,14729,5
TTDM,14730,5
TTDM,14731,5
TTDM,14732,5
TTDM,14733,6
TTDM,14734,6
TTDM,14735,7
TTDM,14736,7
TTDM,14737,10
TTDM,14738,10
TTDM,14739,5
TTDM,14740,5
TTDM,14741,1
TTDM,14742,1
TTDM,14743,10
TTDM,14744,10
TTDM,14745,3
TTDM,14746,3
TTDM,14747,3
TTDM,14748,3
TTDM,14749,6
TTDM,14750,6
TTDM,14751,1
TTDM,14752,1
TTDM,14753,5
TTDM,14754,5
TTDM,14755,2
TTDM,14756,2
TTDM,14757,9
TTDM,14758,9
TTDM,14759,10
TTDM,14760,10
TTDM,14761,1
TTDM,14762,1
TTDM,14763,7
TTDM,14764,7
TTDM,14765,8
TTDM,14766,8
TTDM,14767,9
TTDM,14768,9
TTDM,14769,4
TTDM,14770,4
TTDM,14771,7
TTDM,14772,7
TTDM,14773,1
TTDM,14774,1
TTDM,14775,2
TTDM,14776,2
TTDM,14777,4
TTDM,14778,4
TTDM,14779,5
TTDM,14780,5
TTDM,14781,6
TTDM,14782,6
TTDM,14783,10
TTDM,14784,10
TTDM,14785,1
TTDM,14786,1
TTDM,14787,5
TTDM,14788,5
TTDM,14789,6
TTDM,14790,6
TTDM,14791,8
TTDM,14792,8
TTDM,14793,1
TTDM,14794,1
TTDM,14795,7
TTDM,14796,7
TTDM,14797,6
TTDM,14798,6
TTDM,14799,4
TTDM,14800,4
TTDM,14801,5
TTDM,14802,5
TTDM,14803,8
TTDM,14804,8
TTDM,14805,4
TTDM,14806,4
TTDM,14807,5
TTDM,14808,5
TTDM,14809,6
TTDM,14810,6
TTDM,14811,1
TTDM,14812,1
TTDM,14813,2
TTDM,14814,2
TTDM,14815,7
TTDM,14816,7
TTDM,14817,7
TTDM,14818,7
TTDM,14819,8
TTDM,14820,8
LDA,14821,
LDA,14822,
LDA,14824,
LDA,14825,
LDA,14826,
LDA,14827,
LDA,14828,
LDA,14846,
LDA,14858,
LDA,14862,
LDA,14863,
LDA,14866,
LDA,14867,
LDA,14868,
LDA,14869,
LDA,14870,
LDA,14871,
LDA,14873,
LDA,14874,
LDA,14876,
LDA,14879,
LDA,14882,
LDA,14883,
ENT,14887,2